geometry,OBJECTID,NAME,LABEL,Shape_Length
"LINESTRING (48.016998 -38.478001, 48.632999 -38.014, 49.034 -38)",870,African:Antarctic,Divergent Boundary,1.1724482713115156
"LINESTRING (-93.074997 -38.429001, -93.996002 -38.481998)",871,Antarctic:Nazca,Transform Boundary,0.922528813527738
"LINESTRING (-93.996002 -38.481998, -94.093002 -37.716999, -94.129997 -37.000999)",872,Antarctic:Nazca,Divergent Boundary,1.4880792726343495
"LINESTRING (48.022999 -38.651001, 48.016998 -38.478001)",873,African:Antarctic,Transform Boundary,0.1731043691442972
"LINESTRING (78.181999 -38.393002, 78.528999 -38.659)",874,Australian:Antarctic,Divergent Boundary,0.43722359081395124
"LINESTRING (46.243999 -38.869999, 47.134998 -38.764, 48.022999 -38.651001)",875,African:Antarctic,Divergent Boundary,1.792443084269581
"LINESTRING (-91.657997 -38.866001, -92.339996 -38.917999, -93.022003 -38.966999)",876,Antarctic:Nazca,Transform Boundary,1.3677434002846267
"LINESTRING (-93.022003 -38.966999, -93.074997 -38.429001)",877,Antarctic:Nazca,Divergent Boundary,0.5406018889535894
"LINESTRING (-111.269997 -38.979, -111.267998 -38.877998, -111.067001 -38.276001, -110.869003 -37.674, -110.667999 -37.042, -110.471001 -36.41)",878,Pacific:Antarctic,Divergent Boundary,2.6945985754973645
"LINESTRING (-110.390999 -38.986, -111.269997 -38.979)",879,Pacific:Antarctic,Transform Boundary,0.8790256750796415
"LINESTRING (78.528999 -38.659, 78.072998 -39.005001)",880,Australian:Antarctic,Transform Boundary,0.5724103717052688
"LINESTRING (78.072998 -39.005001, 78.384003 -39.262001)",881,Australian:Antarctic,Divergent Boundary,0.40345119900131154
"LINESTRING (78.384003 -39.262001, 78.001999 -39.539001)",882,Australian:Antarctic,Transform Boundary,0.47186452288872216
"LINESTRING (-16.799 -38.401001, -16.361 -38.557999, -16.044001 -38.882999, -15.965 -39.352001, -15.922 -39.681)",883,African:South American,Divergent Boundary,1.7266905332891298
"LINESTRING (-15.922 -39.681, -16.415001 -39.790001)",884,African:South American,Transform Boundary,0.504907142753125
"LINESTRING (78.001999 -39.539001, 78.425003 -39.904999)",885,Australian:Antarctic,Divergent Boundary,0.5593626245151792
"LINESTRING (46.074001 -40.118999, 46.16 -39.493999, 46.243999 -38.869999)",886,African:Antarctic,Transform Boundary,1.2605178129942358
"LINESTRING (45.332001 -40.109001, 46.074001 -40.118999)",887,African:Antarctic,Divergent Boundary,0.7420679398800586
"LINESTRING (-16.415001 -39.790001, -16.469999 -40.272999)",888,African:South American,Divergent Boundary,0.48611911118654094
"LINESTRING (78.425003 -39.904999, 77.824997 -40.326)",889,Australian:Antarctic,Transform Boundary,0.7329730779064478
"LINESTRING (-16.469999 -40.272999, -16.867001 -40.366001)",890,African:South American,Transform Boundary,0.4077492329553947
"LINESTRING (45.303001 -40.366001, 45.332001 -40.109001)",891,African:Antarctic,Transform Boundary,0.25863090593069565
"LINESTRING (44.716 -40.368999, 45.303001 -40.366001)",892,African:Antarctic,Divergent Boundary,0.5870094580993477
"LINESTRING (44.686001 -40.691002, 44.716 -40.368999)",893,African:Antarctic,Transform Boundary,0.32339678294282764
"LINESTRING (44.022999 -40.671001, 44.686001 -40.691002)",894,African:Antarctic,Divergent Boundary,0.6633036171370122
"LINESTRING (44.008999 -40.915001, 44.022999 -40.671001)",895,African:Antarctic,Transform Boundary,0.24440078756037034
"LINESTRING (42.873001 -40.849998, 44.008999 -40.915001)",896,African:Antarctic,Divergent Boundary,1.1378559915094748
"LINESTRING (-90.087997 -41.057999, -90.738998 -41.082001, -91.390999 -41.103001)",897,Antarctic:Nazca,Transform Boundary,1.3037818250284277
"LINESTRING (-91.390999 -41.103001, -91.475998 -40.731998, -91.512001 -40.282001, -91.547997 -39.833, -91.603996 -39.348999, -91.657997 -38.866001)",898,Antarctic:Nazca,Divergent Boundary,2.255728636956184
"LINESTRING (-87.417 -41.272999, -88.446999 -41.319, -89.25 -41.377998, -90.054001 -41.431999)",899,Antarctic:Nazca,Transform Boundary,2.6420036600707033
"LINESTRING (-90.054001 -41.431999, -90.087997 -41.057999)",900,Antarctic:Nazca,Divergent Boundary,0.37554251228559615
"LINESTRING (-83.827003 -41.125, -84.487 -41.191002, -85.148003 -41.252998, -86.239998 -41.393002, -87.335999 -41.521)",901,Antarctic:Nazca,Transform Boundary,3.5315752295500027
"LINESTRING (-87.335999 -41.521, -87.417 -41.272999)",902,Antarctic:Nazca,Divergent Boundary,0.26089414083974216
"LINESTRING (79.989998 -41.891998, 80.463997 -41.512001, 80.931999 -41.130001)",903,Australian:Antarctic,Transform Boundary,1.2116248136424883
"LINESTRING (77.824997 -40.326, 78.484001 -40.866001, 78.658997 -40.872002, 79.319 -41.383999, 79.989998 -41.891998)",904,Australian:Antarctic,Divergent Boundary,2.7040068531671824
"LINESTRING (88.059998 -41.997002, 88.487999 -41.686001)",905,Australian:Antarctic,Transform Boundary,0.5290621080872184
"LINESTRING (85.859001 -40.834, 86.402 -41.129002, 86.949997 -41.421001, 87.501999 -41.709999, 88.059998 -41.997002)",906,Australian:Antarctic,Divergent Boundary,2.489457047879158
"MULTILINESTRING ((174.593298 -42.154571, 175.690997 -42.040835, 176.673004 -41.756001, 177.123001 -41.657001, 177.606995 -41.5, 178.014999 -41.188, 178.283997 -40.806999, 178.565994 -40.424, 178.792007 -40.087002, 178.949997 -39.685001, 179.125 -39.23, 179.214996 -38.889, 179.365997 -38.537998, 179.569 -38.203999, 180 -37.404451), (-180 -37.404451, -179.813352 -37.0582))",907,Pacific:Australian,Convergent Boundary,8.303771070948402
"LINESTRING (-110.954002 -42.249001, -110.832001 -41.355, -110.753998 -40.759998, -110.677002 -40.164001, -110.532997 -39.575001, -110.390999 -38.986)",908,Pacific:Antarctic,Divergent Boundary,3.3155541522517087
"LINESTRING (-111.348999 -42.200001, -110.954002 -42.249001)",909,Pacific:Antarctic,Transform Boundary,0.3980242799614201
"LINESTRING (42.469002 -42.73, 42.571999 -42.259998, 42.674 -41.790001, 42.773998 -41.32, 42.873001 -40.849998)",910,African:Antarctic,Transform Boundary,1.922929443524869
"LINESTRING (41.812 -42.654999, 42.469002 -42.73)",911,African:Antarctic,Divergent Boundary,0.6612685378123242
"LINESTRING (83.439003 -42.889999, 83.852997 -42.550999, 84.263 -42.209999, 84.668999 -41.868, 85.07 -41.525002, 85.466003 -41.18, 85.859001 -40.834)",912,Australian:Antarctic,Transform Boundary,3.175703573902191
"LINESTRING (80.931999 -41.130001, 81.751999 -41.722, 82.587997 -42.308998, 83.439003 -42.889999)",913,Australian:Antarctic,Divergent Boundary,3.063289251802942
"LINESTRING (-82.509003 -42.861, -83.447998 -42.980999)",914,Antarctic:Nazca,Transform Boundary,0.9466319411016697
"LINESTRING (-83.447998 -42.980999, -83.454002 -42.873001, -83.603996 -42.222, -83.716003 -41.674, -83.827003 -41.125)",915,Antarctic:Nazca,Divergent Boundary,1.8956605380606621
"LINESTRING (41.557999 -43.578999, 41.686001 -43.117001, 41.812 -42.654999)",916,African:Antarctic,Transform Boundary,0.9582777051745812
"LINESTRING (39.459 -43.285999, 40.506001 -43.438, 41.557999 -43.578999)",917,African:Antarctic,Divergent Boundary,2.1193819206168483
"LINESTRING (166.9881 -45.184727, 168.175279 -44.385977, 169.45384 -43.695388, 170.869094 -42.932286, 171.551308 -42.645063, 173.033066 -42.35563, 174.575226 -42.174472)",918,Pacific:Australian,Transform Boundary,8.29463053908461
"LINESTRING (39.073002 -44.165001, 39.266998 -43.726002, 39.459 -43.285999)",919,African:Antarctic,Transform Boundary,0.9600224459408898
"LINESTRING (38.338001 -44.055, 39.073002 -44.165001)",920,African:Antarctic,Divergent Boundary,0.743186403799311
"LINESTRING (38.083 -44.618999, 38.194 -44.401001, 38.338001 -44.055)",921,African:Antarctic,Transform Boundary,0.619401341475434
"LINESTRING (88.487999 -41.686001, 89.011002 -41.944, 89.537003 -42.200001, 90.068001 -42.453999, 90.602997 -42.705002, 91.141998 -42.952999, 91.685997 -43.199001, 92.234001 -43.443001, 92.786003 -43.683998, 93.343002 -43.922001, 93.903999 -44.157001, 94.470001 -44.389999, 95.040001 -44.618999)",922,Australian:Antarctic,Divergent Boundary,7.18058963444104
"LINESTRING (95.040001 -44.618999, 94.926003 -44.805)",923,Australian:Antarctic,Transform Boundary,0.2181557812746079
"LINESTRING (-78.206001 -44.410999, -78.892998 -44.544998, -79.585999 -44.666, -80.280998 -44.782001, -81.106003 -44.875999, -81.934998 -44.964001)",924,Antarctic:Nazca,Transform Boundary,3.7720367615179913
"LINESTRING (-81.934998 -44.964001, -82.138 -44.403999, -82.350998 -43.639, -82.509003 -42.861)",925,Antarctic:Nazca,Divergent Boundary,2.183641394581971
"LINESTRING (35.014 -45.105999, 35.181999 -44.855, 35.66 -44.866001, 35.973 -44.960999, 36.303001 -44.966, 36.676998 -44.919998, 37.084999 -44.804001, 37.507999 -44.875, 38.083 -44.618999)",926,African:Antarctic,Divergent Boundary,3.2966159162678728
"LINESTRING (94.926003 -44.805, 95.806 -45.140999, 96.697998 -45.471001)",927,Australian:Antarctic,Divergent Boundary,1.8930455458048416
"LINESTRING (-15.594 -45.476002, -14.894 -45.370998)",928,African:South American,Transform Boundary,0.707831504314636
"LINESTRING (-16.867001 -40.366001, -16.816999 -40.790001, -16.743999 -41.175999, -16.677999 -41.519001, -16.332001 -41.806, -16.215 -42.338001, -16.43 -42.868, -16.33 -43.387001, -16.243999 -43.682999, -16.086 -44.132, -15.924 -44.580002, -15.76 -45.028, -15.594 -45.476002)",929,African:South American,Divergent Boundary,5.479278860867913
"LINESTRING (-71.306999 -21.965, -71.348 -22.757999, -71.389999 -23.523001, -71.466003 -24.263, -71.524002 -25.093, -71.627998 -25.84, -71.752998 -26.652, -71.847 -27.247999, -71.958 -27.754999, -72.169998 -28.278, -72.432999 -28.900999, -72.555 -29.535999, -72.599998 -30.190001, -72.617996 -30.965, -72.678001 -31.531, -72.762001 -32.319, -72.889 -32.742001, -72.861 -33.359001, -72.938004 -33.837002, -73.246002 -34.290001, -73.675003 -34.888, -73.897003 -35.577999, -74.262001 -36.165001, -74.442001 -36.724998, -74.596001 -37.563, -74.654999 -38.138, -74.835999 -38.542, -74.987999 -39.068001, -75.149002 -39.563999, -75.127998 -39.813, -75.195 -40.359001, -75.189003 -40.862999, -75.391998 -41.367001, -75.397003 -41.826, -75.402 -42.285, -75.557999 -42.972, -75.632004 -43.647999, -75.781998 -44.050999, -75.820999 -44.848999, -76.005997 -45.659)",930,South American:Nazca,Convergent Boundary,24.496836387222658
"LINESTRING (-76.005997 -45.659, -76.675003 -45.643002, -77.661003 -45.761002)",931,Antarctic:Nazca,Transform Boundary,1.6622334354537136
"LINESTRING (-77.661003 -45.761002, -77.764 -45.589001, -77.989998 -45.091999, -78.206001 -44.410999)",932,Antarctic:Nazca,Divergent Boundary,1.4608888423030315
"LINESTRING (-112.675003 -45.833, -112.550003 -45.493999, -112.380997 -44.938, -112.216003 -44.381001, -111.971001 -43.773998, -111.730003 -43.166, -111.538002 -42.682999, -111.348999 -42.200001)",933,Pacific:Antarctic,Divergent Boundary,3.870380253644659
"LINESTRING (-112.426003 -45.854, -112.675003 -45.833)",934,Pacific:Antarctic,Transform Boundary,0.24988451312084087
"LINESTRING (-14.715 -45.897999, -13.81 -45.797001)",935,African:South American,Transform Boundary,0.9106179749449531
"LINESTRING (-14.894 -45.370998, -14.715 -45.897999)",936,African:South American,Divergent Boundary,0.5565702239267033
"LINESTRING (34.703999 -45.971001, 34.868 -45.466, 35.014 -45.105999)",937,African:Antarctic,Transform Boundary,0.919443419045388
"LINESTRING (33.540001 -46.346001, 33.818001 -45.979, 33.981998 -46.081001, 34.087002 -46.09, 34.266998 -46.212002, 34.504002 -46.222, 34.703999 -45.971001)",938,African:Antarctic,Divergent Boundary,1.5345209645672526
"LINESTRING (96.697998 -45.471001, 96.274002 -45.995998, 95.842003 -46.52)",939,Australian:Antarctic,Transform Boundary,1.3539479125129894
"LINESTRING (32.121208 -47.003693, 31.865 -47.201)",940,African:Antarctic,Divergent Boundary,0.32337754740678587
"LINESTRING (33.174 -47.264, 33.359001 -46.806, 33.540001 -46.346001)",941,African:Antarctic,Transform Boundary,0.988281007107765
"LINESTRING (32.121208 -47.003693, 32.125999 -47, 33.174 -47.264)",942,African:Antarctic,Divergent Boundary,1.0867899010028235
"LINESTRING (-13.325 -47.577999, -12.61 -47.471001, -11.898 -47.361, -11.189 -47.244999, -10.483 -47.125999)",943,African:South American,Transform Boundary,2.8777945638605194
"LINESTRING (-13.81 -45.797001, -13.571 -46.688, -13.325 -47.577999)",944,African:South American,Divergent Boundary,1.8458682292988071
"LINESTRING (99.624001 -47.978001, 100.202003 -47.265999)",945,Australian:Antarctic,Transform Boundary,0.9170790322792033
"LINESTRING (95.842003 -46.52, 96.458 -46.771999, 97.080002 -47.02, 97.707001 -47.264999, 98.339996 -47.506001, 98.978996 -47.743999, 99.624001 -47.978001)",946,Australian:Antarctic,Divergent Boundary,4.0536791266830114
"LINESTRING (126.345847 -48.603453, 126.861 -48.698002, 127.479844 -48.792339)",947,Australian:Antarctic,Divergent Boundary,1.1497513418071914
"LINESTRING (120.842003 -48.889999, 121.616144 -49.030033)",948,Australian:Antarctic,Divergent Boundary,0.7867043287230782
"LINESTRING (31.865 -47.201, 31.587999 -47.681999, 31.306 -48.162998, 31.007999 -48.587002, 30.705 -49.011002)",949,African:Antarctic,Transform Boundary,2.1520153380709237
"LINESTRING (106.313686 -49.088363, 106.498253 -48.847531)",950,Australian:Antarctic,Transform Boundary,0.30342175017294387
"LINESTRING (100.202003 -47.265999, 100.817001 -47.465, 101.435997 -47.660999, 102.059998 -47.853001, 102.688004 -48.042, 103.320999 -48.228001, 103.959 -48.409, 104.600998 -48.588001, 105.247002 -48.762001, 105.898003 -48.932999, 106.334395 -49.092975)",951,Australian:Antarctic,Divergent Boundary,6.4007025426647735
"LINESTRING (106.535083 -48.799425, 107.486 -49.014999, 108.285004 -49.181999)",952,Australian:Antarctic,Divergent Boundary,1.7913156556902652
"LINESTRING (30.705 -49.011002, 30.362 -49.215)",953,African:Antarctic,Divergent Boundary,0.3990798132763218
"LINESTRING (-9.71 -49.216, -8.922 -49.091, -8.139 -48.960999)",954,African:South American,Transform Boundary,1.5915714802699794
"LINESTRING (-10.483 -47.125999, -10.296 -47.648998, -10.104 -48.172001, -9.909 -48.694, -9.71 -49.216)",955,African:South American,Divergent Boundary,2.228434302480736
"LINESTRING (108.285004 -49.181999, 108.239998 -49.258999)",956,Australian:Antarctic,Transform Boundary,0.08918783630264036
"LINESTRING (-8.022 -49.283001, -7.961 -49.27)",957,African:South American,Transform Boundary,0.062370305696473276
"LINESTRING (-8.139 -48.960999, -8.022 -49.283001)",958,African:South American,Divergent Boundary,0.34259956913634254
"LINESTRING (123.328003 -49.584999, 123.771004 -49.122002)",959,Australian:Antarctic,Transform Boundary,0.6407935145357628
"LINESTRING (121.633987 -49.050814, 121.436996 -49.619999)",960,Australian:Antarctic,Transform Boundary,0.6023092431250404
"LINESTRING (125.896004 -49.716999, 126.073997 -49.401001, 126.271918 -48.961192, 126.361759 -48.641614)",961,Australian:Antarctic,Transform Boundary,1.1769368305351837
"LINESTRING (123.771004 -49.122002, 124.007004 -48.905998, 124.212997 -48.848, 124.607002 -48.984001, 124.991997 -49.153, 125.125 -49.358002, 125.262001 -49.598, 125.896004 -49.716999)",962,Australian:Antarctic,Divergent Boundary,2.536990439334673
"LINESTRING (121.436996 -49.619999, 121.865997 -49.736, 122.223999 -49.846001, 122.553001 -49.812, 122.796997 -49.729, 123.013 -49.542, 123.328003 -49.584999)",963,Australian:Antarctic,Divergent Boundary,2.0110360031420504
"LINESTRING (-113.875 -49.848999, -113.745003 -49.356998, -113.528 -48.841, -113.315002 -48.324001, -113.130997 -47.772999, -112.949997 -47.222, -112.684998 -46.539001, -112.426003 -45.854)",964,Pacific:Antarctic,Divergent Boundary,4.253628468214704
"LINESTRING (-116.388 -49.368, -115.233002 -49.589001, -114.556 -49.721001, -113.875 -49.848999)",965,Pacific:Antarctic,Transform Boundary,2.5586269891740403
"LINESTRING (115.987999 -49.852001, 116.255997 -49.540001)",966,Australian:Antarctic,Transform Boundary,0.41129911422044024
"LINESTRING (114.362 -49.877998, 115.5 -49.973999, 115.987999 -49.852001)",967,Australian:Antarctic,Divergent Boundary,1.6450599275396236
"LINESTRING (127.477371 -48.810359, 127.35645 -49.219518, 127.195999 -49.643002, 127.142998 -49.976002)",968,Australian:Antarctic,Transform Boundary,1.2167056948525636
"LINESTRING (120.273003 -50.035999, 120.515999 -49.523998, 120.842003 -48.889999)",969,Australian:Antarctic,Transform Boundary,1.2796429902722286
"LINESTRING (116.255997 -49.540001, 116.635002 -49.271, 117.523003 -49.619999, 118.194 -49.865002, 118.546997 -49.801998, 119.365997 -49.938, 120.273003 -50.035999)",970,Australian:Antarctic,Divergent Boundary,4.234288062629606
"LINESTRING (-7.638 -50.058998, -7.433 -50.000999)",971,African:South American,Transform Boundary,0.2130465040777649
"LINESTRING (-7.961 -49.27, -7.638 -50.058998)",972,African:South American,Divergent Boundary,0.8525527918231203
"LINESTRING (166.969638 -45.231871, 166.648774 -45.383378, 166.390757 -45.5944, 166.205002 -45.736, 166.018997 -45.887001, 165.919998 -45.958, 165.733002 -46.064999, 165.427002 -46.189999, 165.167999 -46.404999, 165.020996 -46.601002, 164.942993 -46.783001, 164.923004 -47.011002, 164.837997 -47.147999, 164.738998 -47.256001, 164.699005 -47.444, 164.651001 -47.521, 164.528 -47.658001, 164.479996 -47.758999, 164.483002 -47.919998, 164.397995 -48.058998, 164.389008 -48.202, 164.309006 -48.273998, 164.287003 -48.429001, 164.214996 -48.591999, 164.130005 -48.742001, 163.964005 -48.917, 163.867996 -49.116001, 163.740005 -49.321999, 163.544998 -49.573002, 163.447998 -49.761002, 163.412003 -49.847, 163.296005 -49.985001, 163.235001 -50.078999)",973,Pacific:Australian,Convergent Boundary,6.4259260912315
"LINESTRING (163.235001 -50.078999, 163.046997 -50.272999)",974,Pacific:Australian,Transform Boundary,0.27015074724495935
"LINESTRING (163.046997 -50.272999, 162.962997 -50.368999)",975,Pacific:Australian,Other,0.12756201368208678
"LINESTRING (131.514999 -50.222, 132.261002 -50.223, 133.464996 -50.306, 134.244995 -50.347, 135.026001 -50.383999, 135.246002 -50.209, 136.225998 -50.248001, 136.945999 -50.220001, 137.699997 -50.234001, 138.401001 -50.230999, 139.110001 -50.256001, 139.645004 -50.278999)",976,Australian:Antarctic,Divergent Boundary,8.198320094398673
"LINESTRING (114.024002 -50.388, 114.362 -49.877998)",977,Australian:Antarctic,Transform Boundary,0.6118369436472249
"LINESTRING (108.239998 -49.258999, 109.350998 -49.522999, 110.472 -49.778999, 110.867996 -49.828999, 111.128998 -49.799999, 111.362999 -49.93, 111.666 -50.084, 112.967003 -50.200001, 114.024002 -50.388)",978,Australian:Antarctic,Divergent Boundary,5.940875607720962
"LINESTRING (131.255997 -50.604, 131.514999 -50.222)",979,Australian:Antarctic,Transform Boundary,0.4615261289693449
"LINESTRING (127.142998 -49.976002, 128.311996 -50.159, 129.412003 -50.348, 130.569 -50.525002, 131.255997 -50.604)",980,Australian:Antarctic,Divergent Boundary,4.161342418905597
"LINESTRING (-7.159 -50.610001, -6.16 -50.417, -5.169 -50.216)",981,African:South American,Transform Boundary,2.028650846781498
"LINESTRING (-7.433 -50.000999, -7.159 -50.610001)",982,African:South American,Divergent Boundary,0.6678012461316594
"LINESTRING (139.813004 -51.838001, 140.322998 -51.798)",983,Australian:Antarctic,Divergent Boundary,0.5115608184479795
"LINESTRING (139.645004 -50.278999, 139.733002 -51.174, 139.813004 -51.838001)",984,Australian:Antarctic,Transform Boundary,1.568119643236836
"LINESTRING (-4.238 -52.049, -3.956 -51.979)",985,African:South American,Transform Boundary,0.2905578421766005
"LINESTRING (-5.169 -50.216, -4.943 -50.674999, -4.713 -51.132999, -4.478 -51.591, -4.238 -52.049)",986,African:South American,Divergent Boundary,2.055973107187164
"LINESTRING (-76.005997 -45.659, -75.958 -46.422001, -75.997002 -47.080002, -76.320999 -47.478001, -76.650002 -47.875, -76.925003 -48.507, -77.024002 -49.192001, -76.989998 -49.845001, -76.757004 -50.729, -76.625999 -51.376999, -76.483002 -52.068001)",987,Antarctica:South American,Convergent Boundary,6.76865629950353
"LINESTRING (15.112 -52.306999, 15.428 -52.084, 15.822 -51.786999)",988,African:Antarctic,Transform Boundary,0.8801632142662319
"LINESTRING (14.463 -51.997002, 15.112 -52.306999)",989,African:Antarctic,Divergent Boundary,0.719235500272534
"LINESTRING (13.788 -52.477001, 14.463 -51.997002)",990,African:Antarctic,Transform Boundary,0.8282661514406212
"LINESTRING (12.895 -51.963001, 13.204 -52.140999, 13.788 -52.477001)",991,African:Antarctic,Divergent Boundary,1.0303612848859078
"LINESTRING (18.537001 -52.734001, 18.712 -52.553001)",992,African:Antarctic,Transform Boundary,0.2517650581375929
"LINESTRING (15.822 -51.786999, 16.907 -52.168999, 17.806 -52.466999, 18.537001 -52.734001)",993,African:Antarctic,Divergent Boundary,2.875622659980499
"LINESTRING (-118.976997 -52.896999, -118.875 -52.751999, -118.421997 -52.212002, -118.120003 -51.771999, -117.823997 -51.331001, -117.522003 -50.875, -117.224998 -50.417999, -116.802002 -49.893002, -116.388 -49.368)",994,Pacific:Antarctic,Divergent Boundary,4.381695003576302
"LINESTRING (30.362 -49.215, 30.006001 -49.611, 29.712 -49.932999, 29.343 -50.507, 28.969 -51.137001, 28.605 -51.771999, 28.403 -52.277, 28.312 -52.540001, 28.111 -52.903999)",995,African:Antarctic,Transform Boundary,4.35348733240556
"LINESTRING (28.111 -52.903999, 27.479 -52.771, 27.370001 -52.673, 27.322001 -52.547001, 26.712999 -52.377998)",996,African:Antarctic,Divergent Boundary,1.5592683651072141
"LINESTRING (18.712 -52.553001, 19.993999 -52.817001, 21.25 -52.909, 22.504 -53.050999, 23.075001 -53.098)",997,African:Antarctic,Divergent Boundary,4.403211219342526
"LINESTRING (-117.661003 -53.124001, -118.976997 -52.896999)",998,Pacific:Antarctic,Transform Boundary,1.3354289348306505
"LINESTRING (23.075001 -53.098, 23.021 -53.200001)",999,African:Antarctic,Transform Boundary,0.11541375633213959
"LINESTRING (10.975 -53.332001, 11.708 -52.783001, 12.299 -52.375, 12.895 -51.963001)",1000,African:Antarctic,Transform Boundary,2.3584950793308153
